/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_12_585.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_12_585.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_12_585.jpg, 0, 0, 0, 7.974101E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_12_697.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_12_697.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_12_697.jpg, 0, 0, 0, 7.785451E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_12_810.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_12_810.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_12_810.jpg, 0, 0, 0, 7.831385E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_12_912.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_12_912.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_12_912.jpg, 0, 0, 0, 7.948365E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_026.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_026.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_026.jpg, 0, 0, 0, 7.796295E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_133.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_133.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_133.jpg, 0, 0, 0, 7.806841E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_247.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_247.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_247.jpg, 0, 0, 0, 8.062537E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_361.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_361.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_361.jpg, 0, 0, 0, 7.816728E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_463.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_463.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_463.jpg, 0, 0, 0, 7.891631E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_577.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_577.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_577.jpg, 0, 0, 0, 8.015189E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_684.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_684.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_684.jpg, 0, 0, 0, 7.837314E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_798.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_798.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_798.jpg, 0, 0, 0, 7.784028E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_13_906.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_13_906.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_13_906.jpg, 0, 0, 0, 7.825578E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_018.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_018.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_018.jpg, 0, 0, 0, 7.772962E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_123.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_123.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_123.jpg, 0, 0, 0, 7.854597E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_234.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_234.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_234.jpg, 0, 0, 0, 7.882212E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_340.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_340.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_340.jpg, 0, 0, 0, 8.006595E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_450.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_450.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_450.jpg, 0, 0, 0, 8.011477E-05
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_578.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_578.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_578.jpg, 0, 0.133329, 0, 0.1343683
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_681.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_681.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_681.jpg, 0, 0.443706, 0, 0.4604723
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_787.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_787.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_787.jpg, 0, 0.7301581, 0, 1.214579
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_14_919.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_14_919.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_14_919.jpg, 0, 1, 0, 2.802922
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_15_028.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_15_028.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_15_028.jpg, -0.05117083, 1, 0, 3.974587
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_15_136.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_15_136.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_15_136.jpg, -0.3759388, 1, 0, 5.350752
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_15_243.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_15_243.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_15_243.jpg, -0.358332, 1, 0, 6.478826
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_15_343.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_15_343.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_15_343.jpg, -0.05831087, 1, 0, 7.620618
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_15_460.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_15_460.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_15_460.jpg, 0, 1, 0, 8.970174
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_15_569.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_15_569.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_15_569.jpg, 0, 1, 0, 10.08752
/Users/arjunsehgal/Coding/SD/Final/training/IMG/center_2025_01_05_15_26_15_677.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/left_2025_01_05_15_26_15_677.jpg, /Users/arjunsehgal/Coding/SD/Final/training/IMG/right_2025_01_05_15_26_15_677.jpg, -0.2463448, 1, 0, 11.39533
